date,code,pbMRQ
2021-09-30,sz.002660,2.776214
2021-09-30,sz.002661,1.459856
2021-09-30,sz.002662,1.530090
2021-09-30,sz.002663,0.955136
2021-09-30,sz.002664,2.430579
2021-09-30,sz.002665,1.642104
2021-09-30,sz.002666,1.139512
2021-09-30,sz.002667,7.162441
2021-09-30,sz.002668,2.851190
2021-09-30,sz.002669,1.350585
2021-09-30,sz.002670,1.564825
2021-09-30,sz.002671,1.000594
2021-09-30,sz.002672,1.391077
2021-09-30,sz.002673,1.403291
2021-09-30,sz.002674,1.457493
2021-09-30,sz.002675,2.631911
2021-09-30,sz.002676,2.852458
2021-09-30,sz.002677,6.431105
2021-09-30,sz.002678,2.671407
2021-09-30,sz.002679,4.832628
2021-09-30,sz.002681,3.201589
2021-09-30,sz.002682,1.064760
2021-09-30,sz.002683,3.802111
2021-09-30,sz.002684,-1.294658
2021-09-30,sz.002685,1.132804
2021-09-30,sz.002686,1.956891
2021-09-30,sz.002687,2.105429
2021-09-30,sz.002688,2.768538
2021-09-30,sz.002689,2.487679
2021-09-30,sz.002690,12.820227
2021-09-30,sz.002691,1.728686
2021-09-30,sz.002692,2.321190
2021-09-30,sz.002693,3.873419
2021-09-30,sz.002694,2.767254
2021-09-30,sz.002695,3.240108
2021-09-30,sz.002696,1.265240
2021-09-30,sz.002697,1.823163
2021-09-30,sz.002698,4.882856
2021-09-30,sz.002699,1.777106
2021-09-30,sz.002700,2.431140
2021-09-30,sz.002701,2.233763
2021-09-30,sz.002702,3.237910
2021-09-30,sz.002703,3.016086
2021-09-30,sz.002705,2.593422
2021-09-30,sz.002706,6.978943
2021-09-30,sz.002707,7.108134
2021-09-30,sz.002708,1.834586
2021-09-30,sz.002709,25.116411
2021-09-30,sz.002712,1.221566
2021-09-30,sz.002713,3.783127
2021-09-30,sz.002714,5.117436
2021-09-30,sz.002715,3.209990
2021-09-30,sz.002716,4.140997
2021-09-30,sz.002717,1.086170
2021-09-30,sz.002718,1.246769
2021-09-30,sz.002719,1.964169
2021-09-30,sz.002721,1.303753
2021-09-30,sz.002722,1.156397
2021-09-30,sz.002723,5.797387
2021-09-30,sz.002724,4.843166
2021-09-30,sz.002725,1.662210
2021-09-30,sz.002726,3.121691
2021-09-30,sz.002727,2.914607
2021-09-30,sz.002728,2.853334
2021-09-30,sz.002729,9.477317
2021-09-30,sz.002730,3.218964
2021-09-30,sz.002731,1.242436
2021-09-30,sz.002732,4.050670
2021-09-30,sz.002733,2.229820
2021-09-30,sz.002734,1.622712
2021-09-30,sz.002735,4.691902
2021-09-30,sz.002736,1.586072
2021-09-30,sz.002737,2.466369
2021-09-30,sz.002738,5.200598
2021-09-30,sz.002739,3.220986
2021-09-30,sz.002740,2.065247
2021-09-30,sz.002741,5.751567
2021-09-30,sz.002742,2.025169
2021-09-30,sz.002743,1.018352
2021-09-30,sz.002745,1.775267
2021-09-30,sz.002746,1.431571
2021-09-30,sz.002747,7.363502
2021-09-30,sz.002748,2.269220
2021-09-30,sz.002749,3.131155
2021-09-30,sz.002750,4.492862
2021-09-30,sz.002751,1.786590
2021-09-30,sz.002752,1.899800
2021-09-30,sz.002753,1.875759
2021-09-30,sz.002755,3.594224
2021-09-30,sz.002756,8.689928
2021-09-30,sz.002757,1.929063
2021-09-30,sz.002758,1.541142
2021-09-30,sz.002759,6.178868
2021-09-30,sz.002760,4.188606
2021-09-30,sz.002761,1.523290
2021-09-30,sz.002762,3.137398
2021-09-30,sz.002763,2.186753
2021-09-30,sz.002765,1.909248
2021-09-30,sz.002766,-2.060303
2021-09-30,sz.002767,2.668624
2021-09-30,sz.002768,1.946280
2021-09-30,sz.002769,1.534685
2021-09-30,sz.002770,6.610237
2021-09-30,sz.002771,3.145176
2021-09-30,sz.002772,1.366098
2021-09-30,sz.002773,2.769952
2021-09-30,sz.002774,2.440931
2021-09-30,sz.002775,0.957646
2021-09-30,sz.002776,0.617821
2021-09-30,sz.002777,4.923414
2021-09-30,sz.002778,3.890835
2021-09-30,sz.002779,2.671977
2021-09-30,sz.002780,4.568345
2021-09-30,sz.002781,1.134295
2021-09-30,sz.002782,3.791582
2021-09-30,sz.002783,2.010512
2021-09-30,sz.002785,6.495377
2021-09-30,sz.002786,3.930694
2021-09-30,sz.002787,1.175838
2021-09-30,sz.002788,1.185443
2021-09-30,sz.002789,1.792577
2021-09-30,sz.002790,1.418802
2021-09-30,sz.002791,10.563865
2021-09-30,sz.002792,2.766033
2021-09-30,sz.002793,3.132741
2021-09-30,sz.002795,3.353435
2021-09-30,sz.002796,1.489013
2021-09-30,sz.002797,2.164227
2021-09-30,sz.002798,1.140110
2021-09-30,sz.002799,4.163024
2021-09-30,sz.002800,2.677132
2021-09-30,sz.002801,3.111024
2021-09-30,sz.002802,3.751357
2021-09-30,sz.002803,3.323389
2021-09-30,sz.002805,4.168122
2021-09-30,sz.002806,2.514666
2021-09-30,sz.002807,0.700341
2021-09-30,sz.002808,3.456152
2021-09-30,sz.002809,1.651653
2021-09-30,sz.002810,10.279178
2021-09-30,sz.002811,1.522961
2021-09-30,sz.002812,20.737219
2021-09-30,sz.002813,6.703484
2021-09-30,sz.002815,2.585187
2021-09-30,sz.002816,4.943174
2021-09-30,sz.002817,2.849962
2021-09-30,sz.002818,1.727498
2021-09-30,sz.002819,10.620338
2021-09-30,sz.002820,1.943105
2021-09-30,sz.002821,16.959293
2021-09-30,sz.002822,1.107037
2021-09-30,sz.002823,2.185479
2021-09-30,sz.002824,5.338582
2021-09-30,sz.002825,2.664936
2021-09-30,sz.002826,2.376539
2021-09-30,sz.002827,3.741649
2021-09-30,sz.002828,1.838219
2021-09-30,sz.002829,4.771048
2021-09-30,sz.002830,2.103468
2021-09-30,sz.002831,3.224835
2021-09-30,sz.002832,5.107312
2021-09-30,sz.002833,5.506484
2021-09-30,sz.002835,2.835016
2021-09-30,sz.002836,3.603916
2021-09-30,sz.002837,6.887463
2021-09-30,sz.002838,3.298871
2021-09-30,sz.002839,0.921488
2021-09-30,sz.002840,2.794800
2021-09-30,sz.002841,7.485757
2021-09-30,sz.002842,2.734270
2021-09-30,sz.002843,3.518820
2021-09-30,sz.002845,2.746262
2021-09-30,sz.002846,2.938983
2021-09-30,sz.002847,9.357740
2021-09-30,sz.002848,4.511013
2021-09-30,sz.002849,2.028167
2021-09-30,sz.002850,7.292415
2021-09-30,sz.002851,5.030740
2021-09-30,sz.002852,2.068103
2021-09-30,sz.002853,1.419566
2021-09-30,sz.002855,1.562791
2021-09-30,sz.002856,1.811497
2021-09-30,sz.002857,4.150157
2021-09-30,sz.002858,3.311527
2021-09-30,sz.002859,6.175729
2021-09-30,sz.002860,3.427246
2021-09-30,sz.002861,1.767728
2021-09-30,sz.002862,3.541850
2021-09-30,sz.002863,1.329625
2021-09-30,sz.002864,2.622221
2021-09-30,sz.002865,4.189937
2021-09-30,sz.002866,2.001402
2021-09-30,sz.002867,3.921858
2021-09-30,sz.002868,2.144061
2021-09-30,sz.002869,1.249209
2021-09-30,sz.002870,4.038061
2021-09-30,sz.002871,2.501844
2021-09-30,sz.002872,0.687185
2021-09-30,sz.002873,2.480741
2021-09-30,sz.002875,1.712980
2021-09-30,sz.002876,4.872288
2021-09-30,sz.002877,2.783926
2021-09-30,sz.002878,4.257634
2021-09-30,sz.002879,2.355274
2021-09-30,sz.002880,3.993738
2021-09-30,sz.002881,8.467111
2021-09-30,sz.002882,2.478075
2021-09-30,sz.002883,2.373418
2021-09-30,sz.002884,4.139642
2021-09-30,sz.002885,2.956330
2021-09-30,sz.002886,4.128813
2021-09-30,sz.002887,1.563991
2021-09-30,sz.002888,3.999332
2021-09-30,sz.002889,1.811990
2021-09-30,sz.002890,2.656630
2021-09-30,sz.002891,5.316873
2021-09-30,sz.002892,7.901502
2021-09-30,sz.002893,3.153833
2021-09-30,sz.002895,5.453007
2021-09-30,sz.002896,3.140699
2021-09-30,sz.002897,4.490504
2021-09-30,sz.002898,2.706020
2021-09-30,sz.002899,1.615525
2021-09-30,sz.002900,3.036220
2021-09-30,sz.002901,10.177551
2021-09-30,sz.002902,2.488713
2021-09-30,sz.002903,3.590725
2021-09-30,sz.002905,3.209102
2021-09-30,sz.002906,4.702504
2021-09-30,sz.002907,4.054272
2021-09-30,sz.002908,3.816339
2021-09-30,sz.002909,2.795479
2021-09-30,sz.002910,1.534279
2021-09-30,sz.002911,3.574599
2021-09-30,sz.002912,3.512410
2021-09-30,sz.002913,4.134637
2021-09-30,sz.002915,4.734674
2021-09-30,sz.002916,6.112416
2021-09-30,sz.002917,2.831630
2021-09-30,sz.002918,2.525254
2021-09-30,sz.002919,7.682283
2021-09-30,sz.002920,9.552259
2021-09-30,sz.002921,2.037040
2021-09-30,sz.002922,3.679035
2021-09-30,sz.002923,5.297713
2021-09-30,sz.002925,5.371233
2021-09-30,sz.002926,1.148081
2021-09-30,sz.002927,2.912363
2021-09-30,sz.002928,2.601393
2021-09-30,sz.002929,1.938476
2021-09-30,sz.002930,4.003927
2021-09-30,sz.002931,4.216087
2021-09-30,sz.002932,3.482846
2021-09-30,sz.002933,2.215715
2021-09-30,sz.002935,3.702543
2021-09-30,sz.002936,0.655384
2021-09-30,sz.002937,3.578598
2021-09-30,sz.002938,3.642934
2021-09-30,sz.002939,1.976246
2021-09-30,sz.002940,2.172944
2021-09-30,sz.002941,2.951186
2021-09-30,sz.002942,2.323294
2021-09-30,sz.002943,2.404061
2021-09-30,sz.002945,5.362108
2021-09-30,sz.002946,5.202995
2021-09-30,sz.002947,4.023957
2021-09-30,sz.002948,0.908420
2021-09-30,sz.002949,2.242461
2021-09-30,sz.002950,3.143956
2021-09-30,sz.002951,2.600284
2021-09-30,sz.002952,2.585695
2021-09-30,sz.002953,3.346626
2021-09-30,sz.002955,1.287145
2021-09-30,sz.002956,3.017478
2021-09-30,sz.002957,3.518569
2021-09-30,sz.002958,0.791249
2021-09-30,sz.002959,3.933004
2021-09-30,sz.002960,2.758725
2021-09-30,sz.002961,6.026206
2021-09-30,sz.002962,2.107406
2021-09-30,sz.002963,1.446307
2021-09-30,sz.002965,2.129404
2021-09-30,sz.002966,0.737897
2021-09-30,sz.002967,5.393337
2021-09-30,sz.002968,6.619730
2021-09-30,sz.002969,2.319583
2021-09-30,sz.002970,4.873927
2021-09-30,sz.002971,2.611403
2021-09-30,sz.002972,2.676878
2021-09-30,sz.002973,4.288730
2021-09-30,sz.002975,5.527678
2021-09-30,sz.002976,3.001682
2021-09-30,sz.002977,5.302816
2021-09-30,sz.002978,4.325985
2021-09-30,sz.002979,7.254608
2021-09-30,sz.002980,4.463641
2021-09-30,sz.002981,2.434816
2021-09-30,sz.002982,2.529961
2021-09-30,sz.002983,3.507498
2021-09-30,sz.002984,3.175030
2021-09-30,sz.002985,12.051164
2021-09-30,sz.002986,2.908067
2021-09-30,sz.002987,3.137668
2021-09-30,sz.002988,1.771903
2021-09-30,sz.002989,1.885719
2021-09-30,sz.002990,3.543489
2021-09-30,sz.002991,3.140908
2021-09-30,sz.002992,1.775159
2021-09-30,sz.002993,3.548247
2021-09-30,sz.002995,2.094561
2021-09-30,sz.002996,3.432647
2021-09-30,sz.002997,2.341432
2021-09-30,sz.002998,2.049324
2021-09-30,sz.002999,2.204290
2021-09-30,sz.003000,4.456249
2021-09-30,sz.003001,2.136631
2021-09-30,sz.003002,2.303839
2021-09-30,sz.003003,1.829636
2021-09-30,sz.003004,2.868505
2021-09-30,sz.003005,2.262027
2021-09-30,sz.003006,7.226875
2021-09-30,sz.003007,2.109336
2021-09-30,sz.003008,2.298792
2021-09-30,sz.003009,6.461449
2021-09-30,sz.003010,2.191937
2021-09-30,sz.003011,2.291924
2021-09-30,sz.003012,2.007607
2021-09-30,sz.003013,4.034923
2021-09-30,sz.003015,3.061734
2021-09-30,sz.003016,1.726149
2021-09-30,sz.003017,2.280647
2021-09-30,sz.003018,2.185188
2021-09-30,sz.003019,2.598613
2021-09-30,sz.003020,3.360641
2021-09-30,sz.003021,3.730394
2021-09-30,sz.003022,12.653638
2021-09-30,sz.003023,1.597964
2021-09-30,sz.003025,3.838646
2021-09-30,sz.003026,9.451847
2021-09-30,sz.003027,2.077466
2021-09-30,sz.003028,3.950980
2021-09-30,sz.003029,3.125983
2021-09-30,sz.003030,3.027665
2021-09-30,sz.003031,7.972757
2021-09-30,sz.003032,7.307026
2021-09-30,sz.003033,2.367982
2021-09-30,sz.003035,6.385827
2021-09-30,sz.003036,2.354648
2021-09-30,sz.003037,3.559971
2021-09-30,sz.003038,5.463235
2021-09-30,sz.003039,10.606199
2021-09-30,sz.003040,7.976252
2021-09-30,sz.003041,2.061548
2021-09-30,sz.003042,1.648900
2021-09-30,sz.003043,5.274963
2021-09-30,sz.003816,1.759650
2021-09-30,sz.300001,4.496301
2021-09-30,sz.300002,2.774520
2021-09-30,sz.300003,4.257611
2021-09-30,sz.300004,1.498828
2021-09-30,sz.300005,3.564798
2021-09-30,sz.300006,3.845285
2021-09-30,sz.300007,4.261796
2021-09-30,sz.300008,5.331083
2021-09-30,sz.300009,6.993246
2021-09-30,sz.300010,5.587579
2021-09-30,sz.300011,2.994354
2021-09-30,sz.300012,10.615190
2021-09-30,sz.300013,11.976582
2021-09-30,sz.300014,11.534222
2021-09-30,sz.300015,28.523278
2021-09-30,sz.300016,2.571462
2021-09-30,sz.300017,1.611135
2021-09-30,sz.300018,3.353296
2021-09-30,sz.300019,3.837292
2021-09-30,sz.300020,1.492193
2021-09-30,sz.300021,2.824786
2021-09-30,sz.300022,28.831948
2021-09-30,sz.300023,5.541054
2021-09-30,sz.300024,3.507987
2021-09-30,sz.300025,5.338651
2021-09-30,sz.300026,1.714986
2021-09-30,sz.300027,3.137502
2021-09-30,sz.300029,-553.345519
2021-09-30,sz.300030,2.742147
2021-09-30,sz.300031,2.456353
2021-09-30,sz.300032,3.491111
2021-09-30,sz.300033,12.513132
2021-09-30,sz.300034,7.046359
2021-09-30,sz.300035,8.850947
2021-09-30,sz.300036,5.365857
2021-09-30,sz.300037,11.476426
2021-09-30,sz.300038,0.991516
2021-09-30,sz.300039,1.846302
2021-09-30,sz.300040,2.971411
2021-09-30,sz.300041,3.111912
2021-09-30,sz.300042,2.362531
2021-09-30,sz.300043,1.425410
2021-09-30,sz.300044,1.366049
2021-09-30,sz.300045,3.188173
2021-09-30,sz.300046,5.412872
2021-09-30,sz.300047,1.406903
2021-09-30,sz.300048,3.593916
2021-09-30,sz.300049,2.530569
2021-09-30,sz.300050,1.103675
2021-09-30,sz.300051,6.542523
2021-09-30,sz.300052,5.595684
2021-09-30,sz.300053,2.109077
2021-09-30,sz.300054,4.692894
2021-09-30,sz.300055,2.262389
2021-09-30,sz.300056,2.402073
2021-09-30,sz.300057,1.525914
2021-09-30,sz.300058,1.489870
2021-09-30,sz.300059,9.758926
2021-09-30,sz.300061,3.184119
2021-09-30,sz.300062,4.984066
2021-09-30,sz.300063,2.333916
2021-09-30,sz.300064,49.619295
2021-09-30,sz.300065,4.559934
2021-09-30,sz.300066,2.629304
2021-09-30,sz.300067,2.029412
2021-09-30,sz.300068,1.679077
2021-09-30,sz.300069,9.368465
2021-09-30,sz.300070,1.164000
2021-09-30,sz.300071,-2.414938
2021-09-30,sz.300072,2.151410
2021-09-30,sz.300073,8.903216
2021-09-30,sz.300074,1.778343
2021-09-30,sz.300075,1.791074
2021-09-30,sz.300076,2.008057
2021-09-30,sz.300077,14.530312
2021-09-30,sz.300078,2.058964
2021-09-30,sz.300079,3.075101
2021-09-30,sz.300080,2.945523
2021-09-30,sz.300081,2.224256
2021-09-30,sz.300082,4.930430
2021-09-30,sz.300083,8.453774
2021-09-30,sz.300084,2.189331
2021-09-30,sz.300085,7.923230
2021-09-30,sz.300086,1.607792
2021-09-30,sz.300087,20.362844
2021-09-30,sz.300088,2.522737
2021-09-30,sz.300089,39.371689
2021-09-30,sz.300091,2.319320
2021-09-30,sz.300092,3.520783
2021-09-30,sz.300093,7.966469
2021-09-30,sz.300094,1.721891
2021-09-30,sz.300095,2.802399
2021-09-30,sz.300096,5.478347
2021-09-30,sz.300097,1.889682
2021-09-30,sz.300098,2.517567
2021-09-30,sz.300099,2.794904
2021-09-30,sz.300100,1.962341
2021-09-30,sz.300101,12.769607
2021-09-30,sz.300102,2.178554
2021-09-30,sz.300103,3.106385
2021-09-30,sz.300105,2.272968
2021-09-30,sz.300106,4.509588
2021-09-30,sz.300107,2.403545
2021-09-30,sz.300108,-12.441127
2021-09-30,sz.300109,1.940039
2021-09-30,sz.300110,2.140245
2021-09-30,sz.300111,20.826232
2021-09-30,sz.300112,2.736789
2021-09-30,sz.300113,3.487381
2021-09-30,sz.300114,4.622836
2021-09-30,sz.300115,2.535775
2021-09-30,sz.300116,33.587662
2021-09-30,sz.300117,2.147172
2021-09-30,sz.300118,2.117940
2021-09-30,sz.300119,4.214574
2021-09-30,sz.300120,1.679032
2021-09-30,sz.300121,2.344886
2021-09-30,sz.300122,18.515043
2021-09-30,sz.300123,1.828703
2021-09-30,sz.300124,11.876579
2021-09-30,sz.300125,5.220725
2021-09-30,sz.300126,1.904582
2021-09-30,sz.300127,4.785602
2021-09-30,sz.300128,3.202534
2021-09-30,sz.300129,2.825660
2021-09-30,sz.300130,1.840906
2021-09-30,sz.300131,4.924634
2021-09-30,sz.300132,2.242239
2021-09-30,sz.300133,1.711418
2021-09-30,sz.300134,1.441828
2021-09-30,sz.300135,2.109786
2021-09-30,sz.300136,3.820195
2021-09-30,sz.300137,2.060387
2021-09-30,sz.300138,2.609303
2021-09-30,sz.300139,3.140967
2021-09-30,sz.300140,2.158442
2021-09-30,sz.300141,5.341041
2021-09-30,sz.300142,13.516935
2021-09-30,sz.300143,4.196226
2021-09-30,sz.300144,4.805613
2021-09-30,sz.300145,2.078867
2021-09-30,sz.300146,4.714776
2021-09-30,sz.300147,1.199918
2021-09-30,sz.300148,1.243691
2021-09-30,sz.300149,3.269011
2021-09-30,sz.300150,1.402528
2021-09-30,sz.300151,14.785327
2021-09-30,sz.300152,4.537224
2021-09-30,sz.300153,5.988368
2021-09-30,sz.300154,1.752201
2021-09-30,sz.300155,2.870531
2021-09-30,sz.300157,4.874948
2021-09-30,sz.300158,1.150904
2021-09-30,sz.300159,5.224126
2021-09-30,sz.300160,4.045357
2021-09-30,sz.300161,3.317018
2021-09-30,sz.300162,5.094427
2021-09-30,sz.300163,2.937921
2021-09-30,sz.300164,2.899171
2021-09-30,sz.300165,1.392603
2021-09-30,sz.300166,1.570825
2021-09-30,sz.300167,5.254071
2021-09-30,sz.300168,9.520260
2021-09-30,sz.300169,3.561393
2021-09-30,sz.300170,1.951214
2021-09-30,sz.300171,7.496459
2021-09-30,sz.300172,2.507194
2021-09-30,sz.300173,3.153770
2021-09-30,sz.300174,2.897496
2021-09-30,sz.300175,3.590579
2021-09-30,sz.300176,2.654721
2021-09-30,sz.300177,2.904463
2021-09-30,sz.300178,14.787795
2021-09-30,sz.300179,5.530578
2021-09-30,sz.300180,1.678018
2021-09-30,sz.300181,2.842094
2021-09-30,sz.300182,1.731358
2021-09-30,sz.300183,3.432608
2021-09-30,sz.300184,2.221939
2021-09-30,sz.300185,2.206331
2021-09-30,sz.300187,3.516424
2021-09-30,sz.300188,4.203255
2021-09-30,sz.300189,5.048461
2021-09-30,sz.300190,1.201517
2021-09-30,sz.300191,6.798501
2021-09-30,sz.300192,2.445017
2021-09-30,sz.300193,2.928810
2021-09-30,sz.300194,1.200427
2021-09-30,sz.300195,0.990541
2021-09-30,sz.300196,2.140367
2021-09-30,sz.300197,1.255746
2021-09-30,sz.300198,2.623039
2021-09-30,sz.300199,2.795422
2021-09-30,sz.300200,2.096547
2021-09-30,sz.300201,3.456443
2021-09-30,sz.300202,1.469663
2021-09-30,sz.300203,2.377568
2021-09-30,sz.300204,3.978946
2021-09-30,sz.300205,3.936526
2021-09-30,sz.300206,3.976333
2021-09-30,sz.300207,7.266813
2021-09-30,sz.300208,6.784562
2021-09-30,sz.300209,0.985303
2021-09-30,sz.300210,1.788070
2021-09-30,sz.300211,8.291155
2021-09-30,sz.300212,4.280164
2021-09-30,sz.300213,1.696386
2021-09-30,sz.300214,1.805333
2021-09-30,sz.300215,4.371446
2021-09-30,sz.300217,2.837262
2021-09-30,sz.300218,3.179779
2021-09-30,sz.300219,4.044404
2021-09-30,sz.300220,9.785703
2021-09-30,sz.300221,3.589769
2021-09-30,sz.300222,4.895051
2021-09-30,sz.300223,7.097649
2021-09-30,sz.300224,3.619178
2021-09-30,sz.300225,6.206290
2021-09-30,sz.300226,7.299507
2021-09-30,sz.300227,3.386493
2021-09-30,sz.300228,2.326370
2021-09-30,sz.300229,3.199636
2021-09-30,sz.300230,1.590624
2021-09-30,sz.300231,2.646658
2021-09-30,sz.300232,1.985506
2021-09-30,sz.300233,3.396688
2021-09-30,sz.300234,4.100223
2021-09-30,sz.300235,2.383802
2021-09-30,sz.300236,2.490391
2021-09-30,sz.300237,1.170896
2021-09-30,sz.300238,5.891857
2021-09-30,sz.300239,2.713101
2021-09-30,sz.300240,2.211503
2021-09-30,sz.300241,2.623380
2021-09-30,sz.300242,3.605542
2021-09-30,sz.300243,4.365327
2021-09-30,sz.300244,3.370485
2021-09-30,sz.300245,1.731784
2021-09-30,sz.300246,2.885594
2021-09-30,sz.300247,3.261017
2021-09-30,sz.300248,2.168699
2021-09-30,sz.300249,4.398462
2021-09-30,sz.300250,3.521957
2021-09-30,sz.300251,3.067469
2021-09-30,sz.300252,2.553441
2021-09-30,sz.300253,6.781936
2021-09-30,sz.300254,2.121556
2021-09-30,sz.300255,2.225615
2021-09-30,sz.300256,-0.750481
2021-09-30,sz.300257,3.711548
2021-09-30,sz.300258,1.847465
2021-09-30,sz.300259,2.169248
2021-09-30,sz.300260,5.957279
2021-09-30,sz.300261,2.448475
2021-09-30,sz.300262,1.574071
2021-09-30,sz.300263,3.154763
2021-09-30,sz.300264,10.132633
2021-09-30,sz.300265,3.124775
2021-09-30,sz.300266,3.062970
2021-09-30,sz.300267,1.438439
2021-09-30,sz.300268,-6.330481
2021-09-30,sz.300269,9.424756
2021-09-30,sz.300270,2.363287
2021-09-30,sz.300271,1.377323
2021-09-30,sz.300272,3.754556
2021-09-30,sz.300273,1.552129
2021-09-30,sz.300274,19.463538
2021-09-30,sz.300275,3.268097
2021-09-30,sz.300276,2.310487
2021-09-30,sz.300277,7.549375
2021-09-30,sz.300278,-6.890407
2021-09-30,sz.300279,3.027489
2021-09-30,sz.300280,2.079600
2021-09-30,sz.300281,1.905588
2021-09-30,sz.300282,0.883672
2021-09-30,sz.300283,3.766941
2021-09-30,sz.300284,1.542119
2021-09-30,sz.300285,7.809591
2021-09-30,sz.300286,5.234103
2021-09-30,sz.300287,2.585112
2021-09-30,sz.300288,2.496336
2021-09-30,sz.300289,2.729446
2021-09-30,sz.300290,2.510893
2021-09-30,sz.300291,1.192846
2021-09-30,sz.300292,3.799666
2021-09-30,sz.300293,6.626921
2021-09-30,sz.300294,3.528347
2021-09-30,sz.300295,1.427930
2021-09-30,sz.300296,3.575061
2021-09-30,sz.300297,2.124511
2021-09-30,sz.300298,4.928765
2021-09-30,sz.300299,7.014468
2021-09-30,sz.300300,3.648772
2021-09-30,sz.300301,2.158914
2021-09-30,sz.300302,3.048752
2021-09-30,sz.300303,3.262663
2021-09-30,sz.300304,2.249677
2021-09-30,sz.300305,2.740510
2021-09-30,sz.300306,1.797963
2021-09-30,sz.300307,2.254428
2021-09-30,sz.300308,3.032023
2021-09-30,sz.300309,-9.550644
2021-09-30,sz.300310,2.457742
2021-09-30,sz.300311,5.723591
2021-09-30,sz.300312,-3.927809
2021-09-30,sz.300313,25.712739
2021-09-30,sz.300314,4.245451
2021-09-30,sz.300315,1.826504
2021-09-30,sz.300316,14.554710
2021-09-30,sz.300317,3.248120
2021-09-30,sz.300318,5.197391
2021-09-30,sz.300319,3.470406
2021-09-30,sz.300320,2.596520
2021-09-30,sz.300321,2.827568
2021-09-30,sz.300322,3.729662
2021-09-30,sz.300323,2.351855
2021-09-30,sz.300324,1.536476
2021-09-30,sz.300325,-78.757746
2021-09-30,sz.300326,2.628248
2021-09-30,sz.300327,15.906655
2021-09-30,sz.300328,4.275205
2021-09-30,sz.300329,2.998967
2021-09-30,sz.300330,4.129869
2021-09-30,sz.300331,4.750596
2021-09-30,sz.300332,2.167065
2021-09-30,sz.300333,3.131721
2021-09-30,sz.300334,4.257709
2021-09-30,sz.300335,2.072300
2021-09-30,sz.300336,8.764292
2021-09-30,sz.300337,2.743693
2021-09-30,sz.300338,4.798135
2021-09-30,sz.300339,8.081798
2021-09-30,sz.300340,5.213124
2021-09-30,sz.300341,4.448851
2021-09-30,sz.300342,3.897089
2021-09-30,sz.300343,31.045595
2021-09-30,sz.300344,32.002082
2021-09-30,sz.300345,4.425184
2021-09-30,sz.300346,15.421184
2021-09-30,sz.300347,8.923822
2021-09-30,sz.300348,7.912846
2021-09-30,sz.300349,1.421952
2021-09-30,sz.300350,5.730528
2021-09-30,sz.300351,1.660358
2021-09-30,sz.300352,4.039266
2021-09-30,sz.300353,5.832751
2021-09-30,sz.300354,9.715223
2021-09-30,sz.300355,1.786179
2021-09-30,sz.300356,1.477671
2021-09-30,sz.300357,20.192868
2021-09-30,sz.300358,3.238389
2021-09-30,sz.300359,4.654416
2021-09-30,sz.300360,1.714120
2021-09-30,sz.300363,14.586095
2021-09-30,sz.300364,2.690804
2021-09-30,sz.300365,3.966449
2021-09-30,sz.300366,4.623227
2021-09-30,sz.300367,-24.390083
2021-09-30,sz.300368,6.362117
2021-09-30,sz.300369,4.465711
2021-09-30,sz.300370,7.848269
2021-09-30,sz.300371,2.628648
2021-09-30,sz.300373,4.914054
2021-09-30,sz.300374,2.292889
2021-09-30,sz.300375,1.430195
2021-09-30,sz.300376,3.727681
2021-09-30,sz.300377,2.721355
2021-09-30,sz.300378,3.808319
2021-09-30,sz.300379,6.914132
2021-09-30,sz.300380,5.321167
2021-09-30,sz.300381,1.773023
2021-09-30,sz.300382,13.592878
2021-09-30,sz.300383,2.057637
2021-09-30,sz.300384,3.132084
2021-09-30,sz.300385,3.233757
2021-09-30,sz.300386,3.060355
2021-09-30,sz.300387,1.455313
2021-09-30,sz.300388,1.527660
2021-09-30,sz.300389,2.342557
2021-09-30,sz.300390,28.166246
2021-09-30,sz.300391,7.672360
2021-09-30,sz.300392,7.101475
2021-09-30,sz.300393,3.626697
2021-09-30,sz.300394,4.455671
2021-09-30,sz.300395,7.510587
2021-09-30,sz.300396,2.991104
2021-09-30,sz.300397,5.074365
2021-09-30,sz.300398,3.008546
2021-09-30,sz.300399,4.258852
2021-09-30,sz.300400,7.026854
2021-09-30,sz.300401,2.664590
2021-09-30,sz.300402,11.278718
2021-09-30,sz.300403,2.353339
2021-09-30,sz.300404,4.367730
2021-09-30,sz.300405,2.884480
2021-09-30,sz.300406,2.868606
2021-09-30,sz.300407,1.891580
2021-09-30,sz.300408,5.901824
2021-09-30,sz.300409,3.625190
2021-09-30,sz.300410,5.366749
2021-09-30,sz.300411,3.116015
2021-09-30,sz.300412,2.848705
2021-09-30,sz.300413,6.906043
2021-09-30,sz.300414,3.532415
2021-09-30,sz.300415,4.585761
2021-09-30,sz.300416,5.987211
2021-09-30,sz.300417,4.173043
2021-09-30,sz.300418,2.145794
2021-09-30,sz.300419,3.210212
2021-09-30,sz.300420,1.624110
2021-09-30,sz.300421,4.305008
2021-09-30,sz.300422,1.536544
2021-09-30,sz.300423,1.470120
2021-09-30,sz.300424,5.396180
2021-09-30,sz.300425,1.877892
2021-09-30,sz.300426,215.344833
2021-09-30,sz.300427,2.146517
2021-09-30,sz.300428,2.299794
2021-09-30,sz.300429,3.217124
2021-09-30,sz.300430,1.537324
